id,original_title,budget,revenue,original_language,status,release_date,overview,tagline,list_keywords,primary_genre,list_genres,list_productioin_countries,num_production_companies,num_productioin_countries,list_spoken_languages,num_spoken_languages,popularity,vote_average,vote_count,runtime,animated,movie_id,title,movie_director,crew_size,cast_size,year
20526,TRON: Legacy,170000000,400062763,en,Released,2010-12-10,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",The Game Has Changed.,"['artificial intelligence', 'secret identity', 'computer program', 'dystopia', 'computer', 'deception', 'duel', 'motorcycle', 'neon light', 'autocracy']",Adventure,"['Adventure', 'Action', 'Science Fiction']",['United States of America'],6,1,['English'],1,73.79505,6.3,2841,125.0,0,20526,TRON: Legacy,Joseph Kosinski,27,23,2010
49013,Cars 2,200000000,559852396,en,Released,2011-06-11,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,Ka-ciao!,"['car race', 'sequel', 'comedy', 'anthropomorphism', 'best friend', 'duringcreditsstinger']",Animation,"['Animation', 'Family', 'Adventure', 'Comedy']",['United States of America'],2,1,"['English', '日本語', 'Italiano', 'Français']",4,49.98659,5.8,2033,106.0,1,49013,Cars 2,John Lasseter,40,47,2011
44912,Green Lantern,200000000,219851172,en,Released,2011-06-16,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.","In our darkest hour, there will be light.","['dc comics', 'transformation', 'superhero', 'alien', 'alien infection', 'magical object', 'protector', 'super powers', 'origin', '3d']",Adventure,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",['United States of America'],3,1,['English'],1,51.872839,5.1,2487,114.0,0,44912,Green Lantern,Martin Campbell,47,23,2011
10193,Toy Story 3,200000000,1066969703,en,Released,2010-06-16,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",No toy gets left behind.,"['hostage', 'college', 'toy', 'barbie', 'animation', 'escape', 'day care', 'teddy bear', 'duringcreditsstinger', 'toy comes to life', 'personification', 'inanimate objects coming to life', 'toy story']",Animation,"['Animation', 'Family', 'Comedy']",['United States of America'],2,1,"['English', 'Español']",2,59.99541800000001,7.6,4597,103.0,1,10193,Toy Story 3,Lee Unkrich,38,45,2010
534,Terminator Salvation,200000000,371353001,en,Released,2009-05-20,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",The End Begins.,"['saving the world', 'artificial intelligence', 'prophecy', 'san francisco', 'cyborg', 'killer robot', 'gas station', 'post-apocalyptic', 'dystopia', 'army', 'firearm', 'wartime', 'los angeles']",Action,"['Action', 'Science Fiction', 'Thriller']","['Germany', 'Italy', 'United Kingdom', 'United States of America']",4,4,"['English', 'Italiano']",2,71.862892,5.9,2463,115.0,0,534,Terminator Salvation,McG,55,15,2009
168259,Furious 7,190000000,1506249360,en,Released,2015-04-01,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,Vengeance Hits Home,"['car race', 'speed', 'revenge', 'suspense', 'car', 'race', 'muscle car']",Action,['Action'],"['Japan', 'United States of America']",10,2,['English'],1,102.32221700000001,7.3,4176,137.0,0,168259,Furious 7,James Wan,98,52,2015
72190,World War Z,200000000,531865000,en,Released,2013-06-20,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",Remember Philly!,"['dystopia', 'apocalypse', 'zombie', 'nuclear weapons', 'multiple perspectives', 'zombie apocalypse']",Action,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']","['United States of America', 'Malta']",7,2,['English'],1,81.834855,6.7,5560,116.0,0,72190,World War Z,Marc Forster,31,22,2013
127585,X-Men: Days of Future Past,250000000,747862775,en,Released,2014-05-15,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,"To save the future, they must alter the past","['1970s', 'mutant', 'time travel', 'marvel comic', 'based on comic book', 'superhuman', 'storm', 'beast', 'aftercreditsstinger', 'changing the past or future']",Action,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']","['United Kingdom', 'United States of America']",7,2,['English'],1,118.07869099999999,7.5,6032,131.0,0,127585,X-Men: Days of Future Past,Bryan Singer,86,65,2014
54138,Star Trek Into Darkness,190000000,467365246,en,Released,2013-05-05,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",Earth Will Fall,"['spacecraft', 'friendship', 'sequel', 'futuristic', 'space', 'alien', 'imax', 'space opera', 'terrorist bombing', '3d']",Action,"['Action', 'Adventure', 'Science Fiction']",['United States of America'],4,1,['English'],1,78.29101800000001,7.4,4418,132.0,0,54138,Star Trek Into Darkness,J.J. Abrams,107,98,2013
81005,Jack the Giant Slayer,195000000,197687603,en,Released,2013-02-27,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",Prepare for a giant adventure,"['based on fairy tale', 'giant']",Action,"['Action', 'Family', 'Fantasy']",['United States of America'],6,1,['English'],1,43.349855,5.5,2598,114.0,0,81005,Jack the Giant Slayer,Bryan Singer,43,23,2013
64682,The Great Gatsby,105000000,351040419,en,Released,2013-05-10,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",Reserving judgments is a matter of infinite hope... I come to the admission that it has a limit.,"['based on novel', 'infidelity', 'obsession', 'hope', '3d']",Drama,"['Drama', 'Romance']","['United States of America', 'Australia']",6,2,['English'],1,61.196070999999996,7.3,3769,143.0,0,64682,The Great Gatsby,Baz Luhrmann,18,31,2013
9543,Prince of Persia: The Sands of Time,150000000,335154643,en,Released,2010-05-19,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",Defy the Future,"['persia', 'sandstorm', 'brother against brother', 'armageddon', 'regent', 'based on video game']",Adventure,"['Adventure', 'Fantasy', 'Action', 'Romance']",['United States of America'],2,1,['English'],1,62.169881000000004,6.2,2317,116.0,0,9543,Prince of Persia: The Sands of Time,Mike Newell,46,13,2010
68726,Pacific Rim,180000000,407602906,en,Released,2013-07-11,"When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.","To Fight Monsters, We Created Monsters","['dystopia', 'giant robot', 'giant monster', 'apocalypse', 'imax', 'duringcreditsstinger', '3d']",Action,"['Action', 'Science Fiction', 'Adventure']","['United States of America', 'Canada']",4,2,['English'],1,56.523205000000004,6.7,4794,131.0,0,68726,Pacific Rim,Guillermo del Toro,27,43,2013
38356,Transformers: Dark of the Moon,195000000,1123746996,en,Released,2011-06-28,"Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.",The invasion we always feared. An enemy we never expected.,"['moon', 'spacecraft', 'traitor', 'bodyguard', 'alien planet', 'based on cartoon', 'transformers', 'giant robot', 'sabotage', 'word domination', 'commando', 'duringcreditsstinger']",Action,"['Action', 'Science Fiction', 'Adventure']",['United States of America'],4,1,['English'],1,28.529607000000002,6.1,3299,154.0,0,38356,Transformers: Dark of the Moon,Michael Bay,29,39,2011
217,Indiana Jones and the Kingdom of the Crystal Skull,185000000,786636033,en,Released,2008-05-21,"Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",The adventure continues . . .,"['saving the world', 'riddle', 'whip', 'treasure', 'mexico city', 'leather jacket', 'machinegun', 'alien phenomenons', 'maya civilization', 'peru', 'treasure hunt', 'nuclear explosion', 'refrigerator', 'archaeologist', 'indiana jones', 'archeology\xa0']",Adventure,"['Adventure', 'Action']",['United States of America'],2,1,"['English', 'Deutsch', 'Pусский']",3,75.674458,5.7,2495,122.0,0,217,Indiana Jones and the Kingdom of the Crystal Skull,Steven Spielberg,14,38,2008
105864,The Good Dinosaur,175000000,331926147,en,Released,2015-11-14,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,Little Arms With Big Attitude,"['tyrannosaurus rex', 'friends', 'alternate history', 'dinosaur', 'fear', 'storm', 'nature', 'human', 'journey']",Adventure,"['Adventure', 'Animation', 'Family']",['United States of America'],2,1,['English'],1,51.692953,6.6,1736,93.0,1,105864,The Good Dinosaur,Peter Sohn,11,19,2015
62177,Brave,185000000,538983207,en,Released,2012-06-21,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",Change your fate.,"['scotland', 'rebel', 'bravery', 'kingdom', 'archer', 'wish', 'bear', 'scot', 'rebellious daughter', 'turns into animal', 'archery', 'ruins', 'aftercreditsstinger', 'peace offering', 'woman director', 'courage', '3d']",Animation,"['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']",['United States of America'],2,1,['English'],1,125.114374,6.7,4641,93.0,1,62177,Brave,Brenda Chapman,44,15,2012
